Date,Management Plot ID,SAVI,Irrigation Applied,Accumulated Irrigation Applied,Month,Day,Year,Unix Timestamp,DOY,Max Temperature,Min Temperature,Relative Humidity,Soil Temperature @ 10 cm,Wind Speed,Solar Radiation,Precipitation,GDD 20 yr avg,ETr 20 yr avg,Max Temp 20yr Avg,Min Temp 20 yr Avg,Daily Reference ET,GDD,VPD,Accumulated GDD,Accumulated ETr,Accumulated Precipitation,Epoch Planting Date,Grain Yield,Fertilization Rate,Fertilization Epoch Date,"Easting (mangement plot), m","Northing (mangement plot), m",Sand Fraction,Silt Fraction,Clay Fraction,Soil Organic Matter,Sat. Hydraulic Conductivity,Available Water Capacity,Field Capacity,Wilting Point,Dist. to Weather Station,"Electroconductivity, Shallow","Electroconductivity, Deep",Elevation
5/21/2024,265,0.183654204,0,0,5,21,2024,1716249600,142,22.16,12.28,85.81,18.445,5.33,11.02,23.1,8.7323,4.722935215,25.0747,11.307,2.913538226,7.22,0.290788291,172.515,120.9141941,135.08,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
5/22/2024,265,0.18856894,0,0,5,22,2024,1716336000,143,23.11,10.82,64.825,18.515,1.53,25.17,0,9.299575,4.955505565,25.68735,13.0858,4.953628771,6.965,0.725532544,179.48,125.8678229,158.18,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
5/23/2024,265,0.193483676,0,0,5,23,2024,1716422400,144,26.49,11.55,60.845,18.395,4.03,26.41,0,9.45155,4.455171238,25.2333,13.9175,7.174457638,9.02,0.943934709,188.5,133.0422805,158.18,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
5/24/2024,265,0.198398412,0,0,5,24,2024,1716508800,145,22.91,11.73,70.46,19.55,4.07,27.97,17.27,9.42075,3.91015406,25.4897,13.4509,5.876193401,7.32,0.616199674,195.82,138.9184739,158.18,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
5/25/2024,265,0.203313148,0,0,5,25,2024,1716595200,146,25.91,10.14,61.21,17.39,3.87,24.91,0,9.162675,3.859499676,25.1793,13.08615,6.739307053,8.025,0.888897656,203.845,145.657781,175.45,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
5/26/2024,265,0.208227884,0,0,5,26,2024,1716681600,147,25.74,15.37,66.365,21.075,3.25,26.42,0,9.24265,4.505463506,25.99025,12.97335,6.444780919,10.555,0.850379657,214.4,152.1025619,175.45,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
5/27/2024,265,0.21314262,0,0,5,27,2024,1716768000,148,25.55,13.78,55.08,21.22,3.85,26.95,0,9.764575,5.203958115,26.26525,13.65415,7.693240122,9.665,1.089079973,224.065,159.795802,175.45,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
5/28/2024,265,0.218057356,0,0,5,28,2024,1716854400,149,25.32,11.18,60.78,21.21,2.73,25.84,0,10.0418,4.175544466,25.86585,14.25385,6.23406938,8.25,0.893660257,232.315,166.0298714,175.45,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
5/29/2024,265,0.222972093,0,0,5,29,2024,1716940800,150,26.29,11.37,57.835,21.6,3.33,27.68,0,9.3156,4.769989874,24.10375,11.5251,7.1681476,8.83,1.004549076,241.145,173.198019,175.45,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
5/30/2024,265,0.227886829,0,0,5,30,2024,1717027200,151,24.27,16.61,76.395,20.43,3.81,10.37,17.79,9.404925,4.902848177,26.3424,12.38065,3.909732357,10.44,0.581033701,251.585,177.1077514,175.45,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
5/31/2024,265,0.232801565,0,0,5,31,2024,1717113600,152,21.64,15.79,80.625,18.92,2.47,8.88,6.09,9.6173,4.384318718,25.7952,13.50245,2.748394633,8.715,0.424361872,260.3,179.856146,193.24,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/1/2024,265,0.237716301,0,0,6,1,2024,1717200000,153,24.61,14.23,77.925,20.455,1.3,23.91,0,9.90915,4.768105231,26.5003,13.1381,4.537785547,9.42,0.52069977,269.72,184.3939315,199.33,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/2/2024,265,0.242631037,0,0,6,2,2024,1717286400,154,27.11,17.28,80.725,20.58,3.65,16.49,10.16,10.759275,5.205501231,28.15,13.7241,4.380747181,12.195,0.53592158,281.915,188.7746787,199.33,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/3/2024,265,0.247545773,0,0,6,3,2024,1717372800,155,29.1,16.33,73.685,22.065,2.25,26.15,1.78,11.840575,4.590354211,28.654,15.82565,5.901087466,12.715,0.774431131,294.63,194.6757662,209.49,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/4/2024,265,0.252460509,0,0,6,4,2024,1717459200,156,26.87,13.98,74.95,21.56,3,16.28,0,11.850825,5.144552424,29.3661,15.52315,4.530783613,10.425,0.643129897,305.055,199.2065498,211.27,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/5/2024,265,0.257375245,0,0,6,5,2024,1717545600,157,30.93,10.3,65.87,20.71,3.62,28.39,0,12.40505,5.547317829,30.0762,16.0952,7.416412721,10.15,0.977412764,315.205,206.6229625,211.27,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/6/2024,265,0.262289981,0,0,6,6,2024,1717632000,158,27.56,13.54,47.3,22.15,3.42,29.43,0,12.0911,5.383696377,29.32905,16.07615,8.710741948,10.55,1.379598748,325.755,215.3337045,211.27,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/7/2024,265,0.274927137,0,0,6,7,2024,1717718400,159,31.87,12.61,62.745,22.28,2.13,21.01,2.54,11.9294,4.94943846,28.3425,16.4256,6.056137613,11.305,1.15116892,337.06,221.3898421,211.27,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/8/2024,265,0.287564294,0,0,6,8,2024,1717804800,160,25.08,17.35,76.935,21.91,2.8,16.45,0,11.34115,5.059951637,28.58295,15.70405,4.322818714,11.215,0.595542066,348.275,225.7126608,213.81,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/9/2024,265,0.30020145,0,0,6,9,2024,1717891200,161,27.71,14.56,57.72,22.735,2.05,27.42,0,11.872475,4.948394595,28.79855,16.2096,6.661618648,11.135,1.136107018,359.41,232.3742795,213.81,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/10/2024,265,0.312838606,0,0,6,10,2024,1717977600,162,27.44,12.04,58.04,23.3,1.7,27.52,0,11.5402,4.616819517,27.976,16.082,6.205067389,9.74,1.062570523,369.15,238.5793468,213.81,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/11/2024,265,0.325475763,0,0,6,11,2024,1718064000,163,31.53,17.22,48.815,24.63,1.95,27.3,0,11.037875,4.286976965,27.37345,15.2635,7.703427029,13.61,1.687786968,382.76,246.2827739,213.81,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/12/2024,265,0.338112919,0,0,6,12,2024,1718150400,164,34.34,18.9,58.47,24.45,4.67,25.77,0,10.9075,4.210780186,28.00195,14.62585,9.824109848,14.45,1.579076657,397.21,256.1068837,213.81,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/13/2024,265,0.350750076,0,0,6,13,2024,1718236800,165,31.41,20.55,59.115,25.135,3.62,25.38,0,12.32075,4.941965622,29.4976,16.2362,8.457107505,15.275,1.434575625,412.485,264.5639912,213.81,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/14/2024,265,0.363387232,0,0,6,14,2024,1718323200,166,32,16.76,48.62,24.98,2.43,28.06,0,12.928275,5.480776825,30.0606,17.28475,8.452584552,13.38,1.711783492,425.865,273.0165758,202.39,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/15/2024,265,0.376024388,0,0,6,15,2024,1718409600,167,26.66,19.33,73.98,23.46,4.64,13.63,14.48,13.24065,5.030896079,30.9547,17.4058,5.184545912,12.995,0.746498138,438.86,278.2011217,216.87,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/16/2024,265,0.388661545,0,0,6,16,2024,1718496000,168,32,21.29,74.12,23.845,4.52,24.85,0,13.6096,5.009850108,30.7233,18.30035,7.260661334,15.645,0.942863834,454.505,285.461783,216.87,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/17/2024,265,0.401298701,0,0,6,17,2024,1718582400,169,30.62,18.71,77.64,24.215,5.8,16.92,0.76,12.8628,4.976570708,29.9406,17.4003,5.822282266,14.355,0.732766305,468.86,291.2840653,217.63,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/18/2024,265,0.430808297,0,0,6,18,2024,1718668800,170,30.23,18.41,79.805,24.015,5.95,12.92,8.38,12.815025,4.821764756,29.3982,17.17675,5.003712453,14.205,0.6479732,483.065,296.2877777,226.01,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/19/2024,265,0.460317893,0,0,6,19,2024,1718755200,171,23.37,17.77,70.745,22.185,3.03,16.82,0,13.006975,5.001204036,30.2241,17.49925,4.843008562,10.57,0.717808996,493.635,301.1307863,226.01,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/20/2024,265,0.48982749,0,0,6,20,2024,1718841600,172,28.98,18.16,83.495,23.065,2.76,16.95,0,12.864675,4.408321931,29.2196,17.63025,4.168238075,13.57,0.502238511,507.205,305.2990244,226.01,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/21/2024,265,0.519337086,0,0,6,21,2024,1718928000,173,32.45,22.27,72.395,24.755,3.98,23.36,0.51,12.979975,4.702405748,30.14465,17.4297,7.186073889,16.135,1.044129373,523.34,312.4850983,226.52,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/22/2024,265,0.548846682,0,0,6,22,2024,1719014400,174,30.31,20.36,78.195,25.575,3.12,21.26,0,11.929025,4.849253742,28.67285,16.09605,5.560610836,15.18,0.731557401,538.52,318.0457091,226.52,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/23/2024,265,0.578356278,0,0,6,23,2024,1719100800,175,32.84,16.52,70.635,25.58,1.97,28.44,0,12.3264,4.468952906,28.89775,16.18095,6.755404035,13.26,1.007916208,551.78,324.8011131,226.52,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/24/2024,265,0.583624839,0,0,6,24,2024,1719187200,176,39.18,22.04,60.91,26.895,3.96,27.93,0,12.305525,4.280901551,28.595,16.77665,10.42617786,16.02,1.897759553,567.8,335.227291,226.52,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/25/2024,265,0.588893401,0,0,6,25,2024,1719273600,177,35.66,22.5,65.415,28.145,2.26,22.59,3.05,12.815425,4.631938529,29.4976,17.2459,7.069364252,16.25,1.479658571,584.05,342.2966552,229.57,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/26/2024,265,0.594161962,0,0,6,26,2024,1719360000,178,30.11,19.63,70.1,27.2,2.21,28.53,2.29,12.55015,4.430482932,29.03845,16.65735,6.768472793,14.815,0.979997626,598.865,349.065128,231.86,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/27/2024,265,0.599430524,0,0,6,27,2024,1719446400,179,26.21,19.95,77.02,24.9,3.51,8.94,0,13.3883,5.404450554,30.38615,17.61015,3.8266949,13.08,0.658888133,611.945,352.8918229,231.86,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/28/2024,265,0.604699085,0,0,6,28,2024,1719532800,180,31.73,21.38,78.14,25.18,3.54,20.14,0,13.169825,5.316413278,30.8512,17.37125,5.751911781,15.69,0.790059695,627.635,358.6437347,231.86,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/29/2024,265,0.609967647,0,0,6,29,2024,1719619200,181,25.9,15.57,71.845,25.995,3.52,28.04,0,13.03025,4.850776339,29.5147,17.5997,6.310123433,10.735,0.719439595,638.37,364.9538582,231.86,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
6/30/2024,265,0.615236208,0,0,6,30,2024,1719705600,182,25.53,12.33,68.58,24.67,2.24,27.54,0,11.913625,5.428251278,27.5197,14.69945,5.770677208,8.93,0.738770196,647.3,370.7245354,231.86,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/1/2024,265,0.622257048,0,0,7,1,2024,1719792000,183,22.51,15.6,88.085,22.98,4.26,8.36,91.44,12.503425,4.410126774,29.36065,16.4332,2.404541991,9.055,0.268063099,656.355,373.1290773,323.3,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/2/2024,265,0.629277889,0,0,7,2,2024,1719878400,184,26.06,18.32,85.015,23.265,2.16,8.81,49.77,13.224425,3.935186249,29.5631,17.96575,2.603953644,12.19,0.410534,668.545,375.733031,373.07,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/3/2024,265,0.636298729,0,0,7,3,2024,1719964800,185,27.71,15.25,76.82,22.685,1.4,18.34,0,12.986375,4.514506848,29.47615,17.7187,4.136315037,11.48,0.631604017,680.025,379.869346,373.07,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/4/2024,265,0.64331957,0,0,7,4,2024,1720051200,186,27.04,17.37,73.015,23.515,2.69,24.68,5.08,13.2498,4.316687291,30.2708,17.5917,5.77570186,12.205,0.749825353,692.23,385.6450479,378.15,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/5/2024,265,0.65034041,0,0,7,5,2024,1720137600,187,26.4,15.57,69.795,22.74,2.84,26.29,0,13.583325,4.810244983,30.77525,18.1148,6.088907968,10.985,0.786944435,703.215,391.7339559,378.15,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/6/2024,265,0.65736125,0,0,7,6,2024,1720224000,188,28.56,14.88,75.875,22.765,1.75,17.69,3.55,13.09975,5.119076049,29.74315,18.09375,4.293162082,11.72,0.675157364,714.935,396.0271179,381.7,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/7/2024,265,0.664382091,0,0,7,7,2024,1720310400,189,27.59,15.74,79.09,23.22,1.59,23.08,0.25,12.8865,4.477595511,29.4637,17.4129,4.768626119,11.665,0.57282265,726.6,400.7957441,381.95,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/8/2024,265,0.671402931,0,0,7,8,2024,1720396800,190,27.35,13.4,74.075,23.245,0.98,24.79,0,13.6348,4.515229704,30.69325,18.12375,4.825570804,10.375,0.671019495,736.975,405.6213149,381.95,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/9/2024,265,0.671363819,0,0,7,9,2024,1720483200,191,28.82,15.8,73.45,24.665,1.1,26.46,0,13.50195,4.565644675,29.81195,18.23485,5.372685153,12.31,0.764558567,749.285,410.994,381.95,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/10/2024,265,0.671324707,0,0,7,10,2024,1720569600,192,29.94,16.76,75.395,25.235,1.49,23.68,0,13.829225,4.573483519,30.44795,18.2993,5.224895165,13.35,0.754996795,762.635,416.2188952,381.95,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/11/2024,265,0.671285594,0,0,7,11,2024,1720656000,193,28.35,16,76.41,25.465,1.57,26.21,0,13.7457,4.172371315,30.8257,18.3553,5.389197014,12.175,0.669476542,774.81,421.6080922,381.95,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/12/2024,265,0.671246482,0,0,7,12,2024,1720742400,194,30.12,18.35,81.875,25.85,2.65,25.25,0,13.43675,4.433174243,30.99075,16.38365,5.515652884,14.175,0.578387618,788.985,427.1237451,381.95,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/13/2024,265,0.67120737,0,0,7,13,2024,1720828800,195,32.67,22.66,77.125,26.9,2.34,23,0,13.8619,4.845633738,31.63925,18.16415,5.959322252,16.33,0.879539392,805.315,433.0830673,381.95,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/14/2024,265,0.66643733,0,0,7,14,2024,1720915200,196,33.51,21.01,75.755,27.37,1.5,25.37,0,13.5705,4.739163622,31.0482,18.1313,6.025618062,15.505,0.92911403,820.82,439.1086854,381.95,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/15/2024,265,0.661667289,0,0,7,15,2024,1721001600,197,33.83,21.84,80.035,27.645,1.68,22.67,0,13.427425,4.749541192,31.0076,18.22775,5.508789497,15.92,0.787357105,836.74,444.6174749,381.95,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/16/2024,265,0.656897249,0,0,7,16,2024,1721088000,198,26.92,18.5,73.06,26.8,1.58,18.03,0,13.50585,5.318840215,31.46515,18.21725,4.407671059,12.71,0.764882924,849.45,449.025146,381.95,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/17/2024,265,0.652127209,0,0,7,17,2024,1721174400,199,27.27,16.97,70.78,26.23,1.46,25.84,0,13.953075,4.822899384,31.3116,18.96215,5.462295939,12.12,0.811768902,861.57,454.4874419,381.95,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/18/2024,265,0.647357168,0,0,7,18,2024,1721260800,200,27.33,14.17,74.23,25.465,1.1,24.01,0,14.380525,4.88858943,31.86785,19.51825,4.772776501,10.75,0.676627021,872.32,459.2602184,381.95,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/19/2024,265,0.642587128,0,0,7,19,2024,1721347200,201,26.42,15.63,75.935,24.235,2.22,14.2,3.05,14.38725,4.587391145,31.58925,19.69785,3.893740902,11.025,0.628284513,883.345,463.1539593,385,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/20/2024,265,0.637817087,0,0,7,20,2024,1721433600,202,22.28,17.7,90.14,22.705,1.68,9.32,11.43,14.03155,4.590139755,30.91575,19.19085,2.151163946,9.99,0.232438045,893.335,465.3051232,396.43,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/21/2024,265,0.633047047,0,0,7,21,2024,1721520000,203,27.03,15.38,78.7,23.6,0.48,22.02,0,14.457575,4.736662951,32.04675,19.4083,4.153651321,11.205,0.566488115,904.54,469.4587746,396.43,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/22/2024,265,0.628277007,0,0,7,22,2024,1721606400,204,27.98,15.84,76.86,23.965,0.44,21.5,0,14.0077,4.61879237,31.7469,18.5538,4.145922278,11.91,0.645064302,916.45,473.6046968,396.43,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/23/2024,265,0.623506966,0,0,7,23,2024,1721692800,205,29.18,15.57,77.815,24.435,0.75,22.48,0,13.889575,5.044262905,31.3113,18.6091,4.485093121,12.375,0.645192759,928.825,478.08979,396.43,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/24/2024,265,0.618736926,0,0,7,24,2024,1721779200,206,31.75,16.88,74.62,25.295,0.68,22.76,0,13.754625,4.090741886,30.22175,19.17235,4.793895862,13.44,0.838943114,942.265,482.8836858,396.43,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/25/2024,265,0.618385473,0,0,7,25,2024,1721865600,207,32.21,19.67,78.575,26.255,1.46,22.85,0,13.485075,4.366270463,30.7092,18.2772,5.241738199,14.835,0.760847908,957.1,488.125424,396.43,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/26/2024,265,0.618034021,0,0,7,26,2024,1721952000,208,32.35,21.59,76.1,26.83,1.89,23.61,0,13.216275,4.393586424,30.0911,17.85815,5.790581893,15.795,0.887670292,972.895,493.9160059,396.43,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/27/2024,265,0.617682568,0,0,7,27,2024,1722038400,209,31.28,20.88,73.4,26.695,3.09,23.58,0,12.721275,3.960897148,29.4966,16.8848,6.393231615,15.44,0.935447251,988.335,500.3092375,396.43,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
7/28/2024,265,0.617331115,0,0,7,28,2024,1722124800,210,30.46,19.45,78.12,26.165,2.7,20.09,0,12.50455,3.729829804,28.6661,17.1202,5.160806074,14.725,0.723807358,1003.06,505.4700436,396.43,1682467200,184.4,42.8,1710201600,715456.0215,4560011.661,6.9,51.7,41.4,1.02,1.8554,0.14,0.316,0.216,2037.742807,36.27750969,37.97379684,354.6196261
