site_id,plot_id,date,year,Year,Year,DOY,Month,Week,Day,DAP,unix_ts,Easting,Northing,Elev_m,Slope_deg,TWI,pct_clay,pct_sand,pct_silt,pct_om,Ksat_um_s,Precip_mm,Irrigation_mm,ETref_mm,RelHum_pct,WindSpeed_m_s,SolarRad_MJ_m2_d,SoilTemp_C_10cm,T_high_C,T_low_C,Cum_Irrigation_mm,Cum_ETref_mm,Cum_GDD_base10_Cd,GDD_base10_Cd,GDD_base4p4_Cd,SAVI,savi_is_sentinel,DSAVI,VV_median_dB,VH_median_dB,VV_median_last_dB,VH_median_last_dB,VVVH_last_dB,dVV_median_obs_dB,dVH_median_obs_dB,SAR_obs,SAR_days_since,SWD_mech,SWD_prev_mm,N_kg_ha,AWC,CF,DP,Days_Since_Fert,ETa_SIMS,FC,RO_CN,WP,cos_DOY,sin_DOY,Date,Management_Plot_ID
scal,44,7/24/2023,2023,2023,2023,205,7,30,24,1186,1690156800,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,6.985,75,2.19,26.54,27.278,32.556,18.778,139.7,488.826,835.8,13.9,17.2,0.67,0,0.005,-11.23360882,-17.08372828,-13.72793019,-18.38949697,4.661566777,-3.880832884,-3.185549896,0,7,48.18790625,41.76290625,271.5941,0.18,48.18790625,0,1194,6.425,0.331,0,0.203,-0.925924777,-0.377707965,7/24/2023,44
scal,44,7/25/2023,2023,2023,2023,206,7,30,25,1187,1690243200,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,6.553,75,2.056,22.8,28.667,33.389,21.611,139.7,495.379,851.4,15.6,18.3,0.66,0,-0.01,-11.23360882,-17.08372828,-13.72793019,-18.38949697,4.661566777,-3.880832884,-3.185549896,0,8,55.15590625,48.18790625,271.5941,0.18,55.15590625,0,1195,6.968,0.331,0,0.203,-0.91928597,-0.393590277,7/25/2023,44
scal,44,7/26/2023,2023,2023,2023,207,7,30,26,1188,1690329600,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,7.569,68,1.609,26.61,30.056,35.833,22.833,139.7,502.948,867.5,16.1,19.4,0.65,0,-0.01,-11.23360882,-17.08372828,-13.72793019,-18.38949697,4.661566777,-3.880832884,-3.185549896,0,9,62.02090625,55.15590625,271.5941,0.18,62.02090625,0,1196,6.865,0.331,0,0.203,-0.912374758,-0.409355959,7/26/2023,44
scal,44,7/27/2023,2023,2023,2023,208,7,30,27,1189,1690416000,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,31.75,7.747,60,1.431,26.23,30.944,36.722,23.167,171.45,510.695,883.6,16.1,19.4,0.64,0,-0.01,-11.23360882,-17.08372828,-13.72793019,-18.38949697,4.661566777,-3.880832884,-3.185549896,0,10,38.04290625,62.02090625,271.5941,0.18,38.04290625,0,1197,7.772,0.331,0,0.203,-0.90519319,-0.42500034,7/27/2023,44
scal,44,7/28/2023,2023,2023,2023,209,7,30,28,1190,1690502400,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,7.188,70,1.341,27.27,30.833,36.389,20.056,171.45,517.883,898.6,15,17.8,0.64,0,0,-11.23360882,-17.08372828,-13.72793019,-18.38949697,4.661566777,-3.880832884,-3.185549896,0,11,44.20390625,38.04290625,271.5941,0.18,44.20390625,0,1198,6.161,0.331,0,0.203,-0.897743394,-0.440518784,7/28/2023,44
scal,44,7/29/2023,2023,2023,2023,210,7,30,29,1191,1690588800,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,35.56,0,4.928,81,2.638,19.14,27,27.944,19,171.45,522.811,911.9,13.3,17.2,0.64,0,0,-13.39601837,-17.34476288,-13.39601837,-17.34476288,3.948744512,0.331911827,1.044734091,1,0,19.37648992,44.20390625,271.5941,0.18,19.37648992,0,1199,4.676,0.331,6.046583671,0.203,-0.890027576,-0.455906694,7/29/2023,44
scal,44,7/30/2023,2023,2023,2023,211,7,30,30,1192,1690675200,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,4.826,0,5.309,83,2.727,22.48,25.944,28.889,19.5,171.45,528.12,925.8,13.9,17.8,0.64,0,0,-11.23360882,-17.08372828,-13.39601837,-17.34476288,3.948744512,0.331911827,1.044734091,0,1,19.76348992,19.37648992,271.5941,0.18,19.76348992,0,1200,5.217,0.331,0,0.203,-0.882048025,-0.471159508,7/30/2023,44
scal,44,7/31/2023,2023,2023,2023,212,7,31,31,1193,1690761600,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,2.769,0,3.861,85,2.638,14.71,24.722,26.889,19.667,171.45,531.981,938.6,12.8,17.8,0.64,0,0,-11.23360882,-17.08372828,-13.39601837,-17.34476288,3.948744512,0.331911827,1.044734091,0,2,21.06548992,19.76348992,271.5941,0.18,21.06548992,0,1201,4.082,0.331,0,0.203,-0.873807104,-0.486272707,7/31/2023,44
scal,44,8/1/2023,2023,2023,2023,213,8,31,1,1194,1690848000,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,2.21,91,2.101,8.25,24.111,25.111,20.167,171.45,534.191,950.8,12.2,17.8,0.64,0,0,-11.23360882,-17.08372828,-13.39601837,-17.34476288,3.948744512,0.331911827,1.044734091,0,3,24.76948992,21.06548992,271.5941,0.18,24.76948992,0,1202,3.704,0.331,0,0.203,-0.865307254,-0.501241813,8/1/2023,44
scal,44,8/2/2023,2023,2023,2023,214,8,31,2,1195,1690934400,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,2.54,0,5.232,82,2.056,20.9,26.111,30.333,21.278,171.45,539.423,966.4,15.6,18.3,0.64,0,0,-11.23360882,-17.08372828,-13.39601837,-17.34476288,3.948744512,0.331911827,1.044734091,0,4,26.50748992,24.76948992,271.5941,0.18,26.50748992,0,1203,4.268,0.331,0,0.203,-0.856550996,-0.516062391,8/2/2023,44
scal,44,8/3/2023,2023,2023,2023,215,8,31,3,1196,1691020800,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,2.54,0,3.683,86,1.788,16.13,25,26,20.056,171.45,543.106,979.2,12.8,17.8,0.64,0,0,-11.23360882,-17.08372828,-13.39601837,-17.34476288,3.948744512,0.331911827,1.044734091,0,5,27.50648992,26.50748992,271.5941,0.18,27.50648992,0,1204,3.539,0.331,0,0.203,-0.847540923,-0.530730048,8/3/2023,44
scal,44,8/4/2023,2023,2023,2023,216,8,31,4,1197,1691107200,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0.254,0,3.759,82,1.431,15.15,25.167,27.333,18.333,171.45,546.865,992,12.8,16.7,0.64,0,0,-11.23360882,-17.08372828,-13.39601837,-17.34476288,3.948744512,0.331911827,1.044734091,0,6,31.04148992,27.50648992,271.5941,0.18,31.04148992,0,1205,3.785,0.331,0,0.203,-0.838279705,-0.545240439,8/4/2023,44
scal,44,8/5/2023,2023,2023,2023,217,8,31,5,1198,1691193600,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,1.016,0,5.969,76,1.788,24.86,25.278,30.222,16.056,171.45,552.834,1004.8,12.8,15.6,0.64,0,0,-11.23360882,-17.08372828,-13.39601837,-17.34476288,3.948744512,0.331911827,1.044734091,0,7,34.56848992,31.04148992,271.5941,0.18,34.56848992,0,1206,4.547,0.331,0,0.203,-0.828770087,-0.559589262,8/5/2023,44
scal,44,8/6/2023,2023,2023,2023,218,8,31,6,1199,1691280000,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,4.648,77,4.247,14.39,23.222,23,17.333,171.45,557.482,1014.8,10,15.6,0.626666667,0,-0.013333333,-11.23360882,-17.08372828,-13.39601837,-17.34476288,3.948744512,0.331911827,1.044734091,0,8,37.53348992,34.56848992,271.5941,0.18,37.53348992,0,1207,2.965,0.331,0,0.203,-0.819014887,-0.573772268,8/6/2023,44
scal,44,8/7/2023,2023,2023,2023,219,8,32,7,1200,1691366400,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0.508,0,4.572,73,1.431,19.89,23.667,25.056,14.889,171.45,562.054,1024.2,9.4,15,0.613333333,0,-0.013333333,-11.23360882,-17.08372828,-13.39601837,-17.34476288,3.948744512,0.331911827,1.044734091,0,9,41.16748992,37.53348992,271.5941,0.18,41.16748992,0,1208,4.144,0.331,0,0.203,-0.809016994,-0.587785252,8/7/2023,44
scal,44,8/8/2023,2023,2023,2023,220,8,32,8,1201,1691452800,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,8.128,0,5.563,74,1.565,24.89,25.222,28.056,14.278,171.45,567.617,1035.3,11.1,15,0.6,0,-0.013333333,-11.23360882,-17.08372828,-13.39601837,-17.34476288,3.948744512,0.331911827,1.044734091,0,10,37.53348992,41.16748992,271.5941,0.18,37.53348992,0,1209,4.496,0.331,0,0.203,-0.798779373,-0.601624063,8/8/2023,44
scal,44,8/9/2023,2023,2023,2023,221,8,32,9,1202,1691539200,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,4.801,78,1.609,20.62,25.278,27.833,17.056,171.45,572.418,1047.5,12.2,16.1,0.62,0,0.02,-11.23360882,-17.08372828,-13.39601837,-17.34476288,3.948744512,0.331911827,1.044734091,0,11,41.11048992,37.53348992,271.5941,0.18,41.11048992,0,1210,3.577,0.331,0,0.203,-0.788305056,-0.6152846,8/9/2023,44
scal,44,8/10/2023,2023,2023,2023,222,8,32,10,1203,1691625600,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,5.994,73,1.788,22.46,25.778,30.778,16.556,171.45,578.412,1060.3,12.8,16.1,0.64,0,0.02,-11.78732741,-18.60752027,-11.78732741,-18.60752027,6.820192859,1.608690959,-1.262757388,1,0,46.30648992,41.11048992,271.5941,0.18,46.30648992,0,1211,5.196,0.331,0,0.203,-0.777597147,-0.628762815,8/10/2023,44
scal,44,8/11/2023,2023,2023,2023,223,8,32,11,1204,1691712000,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,5.639,77,1.252,23.95,27.556,32.667,18.222,171.45,584.051,1074.2,13.9,16.7,0.66,0,0.02,-11.23360882,-17.08372828,-11.78732741,-18.60752027,6.820192859,1.608690959,-1.262757388,0,1,51.31348992,46.30648992,271.5941,0.18,51.31348992,0,1212,5.007,0.331,0,0.203,-0.766658819,-0.642054713,8/11/2023,44
scal,44,8/12/2023,2023,2023,2023,224,8,32,12,1205,1691798400,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,6.274,67,2.146,22.1,26.944,28.667,17.056,171.45,590.325,1087,12.8,16.1,0.6425,0,-0.0175,-11.23360882,-17.08372828,-11.78732741,-18.60752027,6.820192859,1.608690959,-1.262757388,0,2,55.98848992,51.31348992,271.5941,0.18,55.98848992,0,1213,4.675,0.331,0,0.203,-0.755493314,-0.655156357,8/12/2023,44
scal,44,8/13/2023,2023,2023,2023,225,8,32,13,1206,1691884800,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,1.524,0,4.064,80,2.548,15.2,26.056,25.556,13.556,171.45,594.389,1096.4,9.4,14.4,0.625,0,-0.0175,-11.23360882,-17.08372828,-11.78732741,-18.60752027,6.820192859,1.608690959,-1.262757388,0,3,58.00948992,55.98848992,271.5941,0.18,58.00948992,0,1214,3.551,0.331,0,0.203,-0.74410394,-0.668063864,8/13/2023,44
scal,44,8/14/2023,2023,2023,2023,226,8,33,14,1207,1691971200,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,5.563,75,3.219,22.73,23.889,24,12.944,171.45,599.952,1104.7,8.3,13.9,0.6075,0,-0.0175,-11.23360882,-17.08372828,-11.78732741,-18.60752027,6.820192859,1.608690959,-1.262757388,0,4,62.72848992,58.00948992,271.5941,0.18,62.72848992,0,1215,4.719,0.331,0,0.203,-0.732494072,-0.680773409,8/14/2023,44
scal,44,8/15/2023,2023,2023,2023,227,8,33,15,1208,1692057600,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,5.563,69,1.252,25.19,25.222,28.389,11.556,171.45,605.515,1114.1,9.4,13.3,0.59,0,-0.0175,-11.23360882,-17.08372828,-11.78732741,-18.60752027,6.820192859,1.608690959,-1.262757388,0,5,67.32448992,62.72848992,271.5941,0.18,67.32448992,0,1216,4.596,0.331,0,0.203,-0.72066715,-0.693281227,8/15/2023,44
scal,44,8/16/2023,2023,2023,2023,228,8,33,16,1209,1692144000,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,7.925,69,2.772,24.95,25.944,32.833,13.833,171.45,613.44,1125.8,11.7,14.4,0.61,0,0.02,-11.23360882,-17.08372828,-11.78732741,-18.60752027,6.820192859,1.608690959,-1.262757388,0,6,74.00348992,67.32448992,271.5941,0.18,74.00348992,0,1217,6.679,0.331,0,0.203,-0.708626678,-0.70558361,8/16/2023,44
scal,44,8/17/2023,2023,2023,2023,229,8,33,17,1210,1692230400,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,5.563,68,1.609,24.21,26.667,26.111,14.556,171.45,619.003,1135.8,10,15,0.63,0,0.02,-11.23360882,-17.08372828,-11.78732741,-18.60752027,6.820192859,1.608690959,-1.262757388,0,7,78.72948992,74.00348992,271.5941,0.18,78.72948992,0,1218,4.726,0.331,0,0.203,-0.696376226,-0.717676914,8/17/2023,44
scal,44,8/18/2023,2023,2023,2023,230,8,33,18,1211,1692316800,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,25.4,7.925,65,2.816,23.75,25.556,31.5,12.167,196.85,626.928,1146.4,10.6,13.9,0.62,0,-0.01,-11.23360882,-17.08372828,-11.78732741,-18.60752027,6.820192859,1.608690959,-1.262757388,0,8,59.62848992,78.72948992,271.5941,0.18,59.62848992,0,1219,6.299,0.331,0,0.203,-0.683919422,-0.729557554,8/18/2023,44
scal,44,8/19/2023,2023,2023,2023,231,8,33,19,1212,1692403200,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,6.807,71,1.609,23.13,28.389,37.167,20.722,196.85,633.735,1161.4,15,18.3,0.61,0,-0.01,-11.23360882,-17.08372828,-11.78732741,-18.60752027,6.820192859,1.608690959,-1.262757388,0,9,65.83348992,59.62848992,271.5941,0.18,65.83348992,0,1220,6.205,0.331,0,0.203,-0.671259958,-0.741222011,8/19/2023,44
scal,44,8/20/2023,2023,2023,2023,232,8,33,20,1213,1692489600,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,5.309,81,2.101,19.35,29.111,32.944,23.056,196.85,639.044,1177.5,16.1,19.4,0.586666667,0,-0.023333333,-11.23360882,-17.08372828,-11.78732741,-18.60752027,6.820192859,1.608690959,-1.262757388,0,10,70.85948992,65.83348992,271.5941,0.18,70.85948992,0,1221,5.026,0.331,0,0.203,-0.658401585,-0.752666828,8/20/2023,44
scal,44,8/21/2023,2023,2023,2023,233,8,34,21,1214,1692576000,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,8.255,65,2.146,23.1,29.722,37.611,24,196.85,647.299,1194.2,16.7,20,0.563333333,0,-0.023333333,-11.23360882,-17.08372828,-11.78732741,-18.60752027,6.820192859,1.608690959,-1.262757388,0,11,77.96648992,70.85948992,271.5941,0.18,77.96648992,0,1222,7.107,0.331,0,0.203,-0.645348113,-0.763888613,8/21/2023,44
scal,44,8/22/2023,2023,2023,2023,234,8,34,22,1215,1692662400,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,8.103,61,1.967,23.17,29.444,37.389,21.667,196.85,655.402,1209.8,15.6,18.9,0.54,0,-0.023333333,-12.76018025,-18.63344352,-12.76018025,-18.63344352,5.873263274,-0.972852844,-0.025923259,1,0,85.24448992,77.96648992,271.5941,0.18,85.24448992,0,1223,7.278,0.331,0,0.203,-0.632103411,-0.774884041,8/22/2023,44
scal,44,8/23/2023,2023,2023,2023,235,8,34,23,1216,1692748800,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,7.544,62,1.878,20.99,29.278,37.222,20.722,196.85,662.946,1224.8,15,18.3,0.536666667,0,-0.003333333,-11.23360882,-17.08372828,-12.76018025,-18.63344352,5.873263274,-0.972852844,-0.025923259,0,1,92.26848992,85.24448992,271.5941,0.18,92.26848992,0,1224,7.024,0.331,0,0.203,-0.618671403,-0.785649855,8/23/2023,44
scal,44,8/24/2023,2023,2023,2023,236,8,34,24,1217,1692835200,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,8.382,55,1.967,23.4,29.333,37.111,20.111,196.85,671.328,1239.8,15,17.8,0.533333333,0,-0.003333333,-11.23360882,-17.08372828,-12.76018025,-18.63344352,5.873263274,-0.972852844,-0.025923259,0,2,99.20248992,92.26848992,271.5941,0.18,99.20248992,0,1225,6.934,0.331,0,0.203,-0.60505607,-0.796182864,8/24/2023,44
scal,44,8/25/2023,2023,2023,2023,237,8,34,25,1218,1692921600,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,56.388,0,6.147,72,1.788,20.72,29.389,34.333,20.389,196.85,677.475,1254.8,15,17.8,0.53,0,-0.003333333,-11.23360882,-17.08372828,-12.76018025,-18.63344352,5.873263274,-0.972852844,-0.025923259,0,3,65.44378121,99.20248992,271.5941,0.18,65.44378121,0,1226,4.82,0.331,17.80129129,0.203,-0.591261445,-0.806479946,8/25/2023,44
scal,44,8/26/2023,2023,2023,2023,238,8,34,26,1219,1693008000,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,13.462,0,4.674,74,2.146,18.44,24.833,24.611,15.333,196.85,682.149,1264.2,9.4,15,0.528571429,0,-0.001428571,-11.23360882,-17.08372828,-12.76018025,-18.63344352,5.873263274,-0.972852844,-0.025923259,0,4,54.83276969,65.44378121,271.5941,0.18,54.83276969,0,1227,2.84,0.331,0.008988484,0.203,-0.577291617,-0.816538051,8/26/2023,44
scal,44,8/27/2023,2023,2023,2023,239,8,34,27,1220,1693094400,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,4.47,71,0.76,23.86,23.833,26.222,12.778,196.85,686.619,1273.6,9.4,13.9,0.527142857,0,-0.001428571,-11.23360882,-17.08372828,-12.76018025,-18.63344352,5.873263274,-0.972852844,-0.025923259,0,5,58.22676969,54.83276969,271.5941,0.18,58.22676969,0,1228,3.394,0.331,0,0.203,-0.563150724,-0.826354199,8/27/2023,44
scal,44,8/28/2023,2023,2023,2023,240,8,35,28,1221,1693180800,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,3.099,79,1.609,9.84,21.944,26.056,14.556,196.85,689.718,1283.6,10,15,0.525714286,0,-0.001428571,-11.23360882,-17.08372828,-12.76018025,-18.63344352,5.873263274,-0.972852844,-0.025923259,0,6,61.29676969,58.22676969,271.5941,0.18,61.29676969,0,1229,3.07,0.331,0,0.203,-0.548842958,-0.835925479,8/28/2023,44
scal,44,8/29/2023,2023,2023,2023,241,8,35,29,1222,1693267200,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,5.004,70,1.296,21.02,23.778,28.833,16,196.85,694.722,1295.8,12.2,15.6,0.524285714,0,-0.001428571,-11.23360882,-17.08372828,-12.76018025,-18.63344352,5.873263274,-0.972852844,-0.025923259,0,7,65.48676969,61.29676969,271.5941,0.18,65.48676969,0,1230,4.19,0.331,0,0.203,-0.534372558,-0.845249057,8/29/2023,44
scal,44,8/30/2023,2023,2023,2023,242,8,35,30,1223,1693353600,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,5.41,70,1.654,21.46,23.333,29.056,14.444,196.85,700.132,1307.5,11.7,15,0.522857143,0,-0.001428571,-11.23360882,-17.08372828,-12.76018025,-18.63344352,5.873263274,-0.972852844,-0.025923259,0,8,69.31576969,65.48676969,271.5941,0.18,69.31576969,0,1231,3.829,0.331,0,0.203,-0.519743812,-0.85432217,8/30/2023,44
scal,44,8/31/2023,2023,2023,2023,243,8,35,31,1224,1693440000,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,7.01,68,3.04,21.88,23.778,29.889,14.889,196.85,707.142,1319.7,12.2,15,0.521428571,0,-0.001428571,-11.23360882,-17.08372828,-12.76018025,-18.63344352,5.873263274,-0.972852844,-0.025923259,0,9,74.35076969,69.31576969,271.5941,0.18,74.35076969,0,1232,5.035,0.331,0,0.203,-0.504961055,-0.863142128,8/31/2023,44
scal,44,9/1/2023,2023,2023,2023,244,9,35,1,1225,1693526400,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,25.4,7.569,67,2.861,22.22,24.833,32.222,15.278,222.25,714.711,1331.9,12.2,15.6,0.52,0,-0.001428571,-11.23360882,-17.08372828,-12.76018025,-18.63344352,5.873263274,-0.972852844,-0.025923259,0,10,54.33276969,74.35076969,271.5941,0.18,54.33276969,0,1233,5.382,0.331,0,0.203,-0.490028666,-0.871706319,9/1/2023,44
scal,44,9/2/2023,2023,2023,2023,245,9,35,2,1226,1693612800,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,8.636,57,2.459,22.37,25.889,35.667,17.444,222.25,723.347,1345.2,13.3,16.7,0.495,0,-0.025,-11.23360882,-17.08372828,-12.76018025,-18.63344352,5.873263274,-0.972852844,-0.025923259,0,11,60.71476969,54.33276969,271.5941,0.18,60.71476969,0,1234,6.382,0.331,0,0.203,-0.474951072,-0.880012204,9/2/2023,44
scal,44,9/3/2023,2023,2023,2023,246,9,35,3,1227,1693699200,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,8.611,55,2.593,21.96,26.056,34.722,16.667,222.25,731.958,1358.5,13.3,16.1,0.47,0,-0.025,-10.33415185,-17.20308056,-10.33415185,-17.20308056,6.868928708,2.426028396,1.430362962,1,0,66.87376969,60.71476969,271.5941,0.18,66.87376969,0,1235,6.159,0.331,0,0.203,-0.459732739,-0.888057323,9/3/2023,44
scal,44,9/4/2023,2023,2023,2023,247,9,36,4,1228,1693785600,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,1.524,0,8.56,60,2.816,21.79,25.833,34.056,15.111,222.25,740.518,1370.7,12.2,15.6,0.47,0,0,-11.23360882,-17.08372828,-10.33415185,-17.20308056,6.868928708,2.426028396,1.430362962,0,1,71.60876969,66.87376969,271.5941,0.18,71.60876969,0,1236,6.255,0.331,0,0.203,-0.444378178,-0.895839291,9/4/2023,44
scal,44,9/5/2023,2023,2023,2023,248,9,36,5,1229,1693872000,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,6.985,63,4.113,21.17,24.944,25.556,14.5,222.25,747.503,1380.7,10,15,0.47,0,0,-11.23360882,-17.08372828,-10.33415185,-17.20308056,6.868928708,2.426028396,1.430362962,0,2,75.46276969,71.60876969,271.5941,0.18,75.46276969,0,1237,3.854,0.331,0,0.203,-0.428891938,-0.903355802,9/5/2023,44
scal,44,9/6/2023,2023,2023,2023,249,9,36,6,1230,1693958400,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,5.156,63,1.743,19.63,23.389,25,10.556,222.25,752.659,1388.5,7.8,13.3,0.47,0,0,-11.23360882,-17.08372828,-10.33415185,-17.20308056,6.868928708,2.426028396,1.430362962,0,3,79.03876969,75.46276969,271.5941,0.18,79.03876969,0,1238,3.576,0.331,0,0.203,-0.413278608,-0.91060463,9/6/2023,44
scal,44,9/7/2023,2023,2023,2023,250,9,36,7,1231,1694044800,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,5.537,63,2.012,18.03,22.889,27.444,10.833,222.25,758.196,1397.4,8.9,13.3,0.47,0,0,-11.23360882,-17.08372828,-10.33415185,-17.20308056,6.868928708,2.426028396,1.430362962,0,4,83.43676969,79.03876969,271.5941,0.18,83.43676969,0,1239,4.398,0.331,0,0.203,-0.397542814,-0.917583626,9/7/2023,44
scal,44,9/8/2023,2023,2023,2023,251,9,36,8,1232,1694131200,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,5.563,59,1.52,20.35,24,28.833,13.833,222.25,763.759,1408.5,11.1,14.4,0.47,0,0,-11.23360882,-17.08372828,-10.33415185,-17.20308056,6.868928708,2.426028396,1.430362962,0,5,87.39176969,83.43676969,271.5941,0.18,87.39176969,0,1240,3.955,0.331,0,0.203,-0.38168922,-0.924290722,9/8/2023,44
scal,44,9/9/2023,2023,2023,2023,252,9,36,9,1233,1694217600,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,5.004,65,1.431,17.53,24.222,29.111,12.944,222.25,768.763,1419.1,10.6,14.4,0.4575,0,-0.0125,-11.23360882,-17.08372828,-10.33415185,-17.20308056,6.868928708,2.426028396,1.430362962,0,6,91.62076969,87.39176969,271.5941,0.18,91.62076969,0,1241,4.229,0.331,0,0.203,-0.365722523,-0.930723931,9/9/2023,44
scal,44,9/10/2023,2023,2023,2023,253,9,36,10,1234,1694304000,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,12.954,0,1.295,88,1.565,4.16,21.889,19.167,13.889,222.25,770.058,1425.2,6.1,11.7,0.445,0,-0.0125,-11.23360882,-17.08372828,-10.33415185,-17.20308056,6.868928708,2.426028396,1.430362962,0,7,80.42175008,91.62076969,271.5941,0.18,80.42175008,0,1242,1.75,0.331,0.000980392,0.203,-0.349647455,-0.936881346,9/10/2023,44
scal,44,9/11/2023,2023,2023,2023,254,9,37,11,1235,1694390400,573753.8345,4492568.422,551.4615888,1.171366072,5.475472266,34.4,7.8,57.8,0.89,2.95,0,0,3.937,69,1.609,16.92,21.222,21.5,10.389,222.25,773.995,1430.8,5.6,11.1,0.4325,0,-0.0125,-11.23360882,-17.08372828,-10.33415185,-17.20308056,6.868928708,2.426028396,1.430362962,0,8,82.41975008,80.42175008,271.5941,0.18,82.41975008,0,1243,1.998,0.331,0,0.203,-0.333468779,-0.942761143,9/11/2023,44
